Source,Target,Organizer,Weight,Interval,src_lat,src_lon,tgt_lat,tgt_lon,Source_Year,Target_Year,Edge_Year,Edge_Year (Time)
AAAS Annual Meeting_2015,Cyberinfrastructure for Network Science Center_2016,Katy Borner,1,2015 to 2019,37.33423973,-121.8991418,39.16344738,-86.53214001,2015,2016,2015,2015-01-01 00:00:00
AAAS Annual Meeting_2015,European Forum Alpbach_2017,Katy Borner,1,2015 to 2019,37.33423973,-121.8991418,48.2063476,16.37011046,2015,2017,2015,2015-01-01 00:00:00
Annual Meeting of the Society for Social Studies of Sciences_2005,New York Hall of Science_2009,Katy Borner,1,2005 to 2009,34.14922194,-118.1501444,40.70391394,-73.82247429,2005,2009,2005,2005-01-01 00:00:00
Annual Meeting of the Society for Social Studies of Sciences_2005,National Institute of Science and Technology Policy (NISTEP)_2007,Katy Borner,1,2005 to 2009,34.14922194,-118.1501444,35.67535458,139.7567834,2005,2007,2005,2005-01-01 00:00:00
Annual Meeting of the Society for Social Studies of Sciences_2005,"New Horizons in Internet Site Development Workshop, Banbury Center, Cold Spring Harbor Laboratory_2006",Katy Borner,1,2005 to 2009,34.14922194,-118.1501444,40.86115082,-73.43750812,2005,2006,2005,2005-01-01 00:00:00
Annual Meeting of the Society for Social Studies of Sciences_2005,New Network Theory Conference Keynote_2007,Katy Borner,1,2005 to 2009,34.14922194,-118.1501444,52.36888351,4.888075309,2005,2007,2005,2005-01-01 00:00:00
Annual Meeting of the Society for Social Studies of Sciences_2005,New York Hall of Science_2006,Katy Borner,1,2005 to 2009,34.14922194,-118.1501444,40.71384544,-73.82887484,2005,2006,2005,2005-01-01 00:00:00
Annual Meeting of the Society for Social Studies of Sciences_2005,New York Hall of Science_2008,Katy Borner,1,2005 to 2009,34.14922194,-118.1501444,40.71529336,-73.82546021,2005,2008,2005,2005-01-01 00:00:00
Annual Meeting of the Society for Social Studies of Sciences_2005,National Institute of Informatics_2005,Katy Borner,1,2005 to 2009,34.14922194,-118.1501444,29.55674144,-98.53572578,2005,2005,2005,2005-01-01 00:00:00
Annual Meeting of the Society for Social Studies of Sciences_2005,OSTI Meeting_2008,Katy Borner,1,2005 to 2009,34.14922194,-118.1501444,36.01216318,-84.27083964,2005,2008,2005,2005-01-01 00:00:00
Annual Meeting of the Society for Social Studies of Sciences_2005,San Diego Marriott_2008,Katy Borner,1,2005 to 2009,34.14922194,-118.1501444,32.83022446,-117.2713609,2005,2008,2005,2005-01-01 00:00:00
Annual Meeting of the Society for Social Studies of Sciences_2005,Science of Science Policy Workshop_2006,Katy Borner,1,2005 to 2009,34.14922194,-118.1501444,60.17160082,24.94563008,2005,2006,2005,2005-01-01 00:00:00
Annual Meeting of the Society for Social Studies of Sciences_2005,National Institute of Informatics_2007,Katy Borner,1,2005 to 2009,34.14922194,-118.1501444,35.67628186,139.7601129,2005,2007,2005,2005-01-01 00:00:00
Annual Meeting of the Society for Social Studies of Sciences_2005,National Cancer Institute_2006,Katy Borner,1,2005 to 2009,34.14922194,-118.1501444,38.88893258,-77.03498645,2005,2006,2005,2005-01-01 00:00:00
Annual Meeting of the Society for Social Studies of Sciences_2005,"The College of Management at Georgia Tech, Technology Square, Georgia Institute of Technology_2006",Katy Borner,1,2005 to 2009,34.14922194,-118.1501444,33.74598921,-84.39163966,2005,2006,2005,2005-01-01 00:00:00
Annual Meeting of the Society for Social Studies of Sciences_2005,International Conference on Complex Systems_2006,Katy Borner,1,2005 to 2009,34.14922194,-118.1501444,42.35014485,-71.06175618,2005,2006,2005,2005-01-01 00:00:00
Annual Meeting of the Society for Social Studies of Sciences_2005,Information Visualization Conference_2005,Katy Borner,1,2005 to 2009,34.14922194,-118.1501444,51.51128277,-0.133061368,2005,2005,2005,2005-01-01 00:00:00
Annual Meeting of the Society for Social Studies of Sciences_2005,"Institute for the Future Workshop, Rockefeller Foundation_2006",Katy Borner,1,2005 to 2009,34.14922194,-118.1501444,40.70697313,-74.00866771,2005,2006,2005,2005-01-01 00:00:00
Annual Meeting of the Society for Social Studies of Sciences_2005,International Conference of the International Society for Scientometrics and Informetrics_2005,Katy Borner,1,2005 to 2009,34.14922194,-118.1501444,59.32783,18.07586921,2005,2005,2005,2005-01-01 00:00:00
Annual Meeting of the Society for Social Studies of Sciences_2005,Modeling Science Workshop_2009,Katy Borner,1,2005 to 2009,34.14922194,-118.1501444,52.38009357,4.89845947,2005,2009,2005,2005-01-01 00:00:00
Annual Meeting of the Society for Social Studies of Sciences_2005,Monroe County Public Library_2007,Katy Borner,1,2005 to 2009,34.14922194,-118.1501444,39.16875769,-86.53432796,2005,2007,2005,2005-01-01 00:00:00
Annual Meeting of the Society for Social Studies of Sciences_2005,"State House, Indianapolis_2006",Katy Borner,1,2005 to 2009,34.14922194,-118.1501444,39.77021159,-86.16122929,2005,2006,2005,2005-01-01 00:00:00
Annual Meeting of the Society for Social Studies of Sciences_2005,This Exhibit was supported by the UIUC Center for Advanced Study as part of the Age of Networks initiative Urbana-Champaign_2005,Katy Borner,1,2005 to 2009,34.14922194,-118.1501444,40.06909293,-88.22313709,2005,2005,2005,2005-01-01 00:00:00
Bates College_2017,International School and Conference on Network Science_2017,Katy Borner,1,2015 to 2019,44.10390222,-70.21391873,39.76419695,-86.16093042,2017,2017,2017,2017-01-01 00:00:00
Bates College_2017,European Forum Alpbach_2017,Katy Borner,1,2015 to 2019,44.10390222,-70.21391873,48.2063476,16.37011046,2017,2017,2017,2017-01-01 00:00:00
Annual Meeting of the Society for Social Studies of Sciences_2005,i-Light Symposium 2005_2005,Katy Borner,1,2005 to 2009,34.14922194,-118.1501444,39.76552166,-86.16352641,2005,2005,2005,2005-01-01 00:00:00
Bates College_2017,"CNS, Indiana University_2015",Katy Borner,1,2015 to 2019,44.10390222,-70.21391873,39.16595119,-86.53916747,2017,2015,2015,2015-01-01 00:00:00
Bates College_2017,Cyberinfrastructure for Network Science Center_2016,Katy Borner,1,2015 to 2019,44.10390222,-70.21391873,39.16344738,-86.53214001,2017,2016,2016,2016-01-01 00:00:00
Annual Meeting of the Society for Social Studies of Sciences_2005,IBM Palisades_2006,Katy Borner,1,2005 to 2009,34.14922194,-118.1501444,41.01821466,-73.90814486,2005,2006,2005,2005-01-01 00:00:00
Abdus Salam International Centre for Theoretical Physics (ICTP)_2005,Information Visualization Conference_2005,Katy Borner,1,2005 to 2009,45.65726365,13.78062646,51.51128277,-0.133061368,2005,2005,2005,2005-01-01 00:00:00
Abdus Salam International Centre for Theoretical Physics (ICTP)_2005,"Institute for the Future Workshop, Rockefeller Foundation_2006",Katy Borner,1,2005 to 2009,45.65726365,13.78062646,40.70697313,-74.00866771,2005,2006,2005,2005-01-01 00:00:00
Abdus Salam International Centre for Theoretical Physics (ICTP)_2005,International Conference of the International Society for Scientometrics and Informetrics_2005,Katy Borner,1,2005 to 2009,45.65726365,13.78062646,59.32783,18.07586921,2005,2005,2005,2005-01-01 00:00:00
Abdus Salam International Centre for Theoretical Physics (ICTP)_2005,International Conference on Complex Systems_2006,Katy Borner,1,2005 to 2009,45.65726365,13.78062646,42.35014485,-71.06175618,2005,2006,2005,2005-01-01 00:00:00
Abdus Salam International Centre for Theoretical Physics (ICTP)_2005,IBM Palisades_2006,Katy Borner,1,2005 to 2009,45.65726365,13.78062646,41.01821466,-73.90814486,2005,2006,2005,2005-01-01 00:00:00
Abdus Salam International Centre for Theoretical Physics (ICTP)_2005,Modeling Science Workshop_2009,Katy Borner,1,2005 to 2009,45.65726365,13.78062646,52.38009357,4.89845947,2005,2009,2005,2005-01-01 00:00:00
Abdus Salam International Centre for Theoretical Physics (ICTP)_2005,Monroe County Public Library_2007,Katy Borner,1,2005 to 2009,45.65726365,13.78062646,39.16875769,-86.53432796,2005,2007,2005,2005-01-01 00:00:00
Abdus Salam International Centre for Theoretical Physics (ICTP)_2005,National Institute of Informatics_2005,Katy Borner,1,2005 to 2009,45.65726365,13.78062646,29.55674144,-98.53572578,2005,2005,2005,2005-01-01 00:00:00
Abdus Salam International Centre for Theoretical Physics (ICTP)_2005,Annual Meeting of the Society for Social Studies of Sciences_2005,Katy Borner,1,2005 to 2009,45.65726365,13.78062646,34.14922194,-118.1501444,2005,2005,2005,2005-01-01 00:00:00
Abdus Salam International Centre for Theoretical Physics (ICTP)_2005,National Cancer Institute_2006,Katy Borner,1,2005 to 2009,45.65726365,13.78062646,38.88893258,-77.03498645,2005,2006,2005,2005-01-01 00:00:00
Abdus Salam International Centre for Theoretical Physics (ICTP)_2005,National Institute of Informatics_2007,Katy Borner,1,2005 to 2009,45.65726365,13.78062646,35.67628186,139.7601129,2005,2007,2005,2005-01-01 00:00:00
Abdus Salam International Centre for Theoretical Physics (ICTP)_2005,i-Light Symposium 2005_2005,Katy Borner,1,2005 to 2009,45.65726365,13.78062646,39.76552166,-86.16352641,2005,2005,2005,2005-01-01 00:00:00
Abdus Salam International Centre for Theoretical Physics (ICTP)_2005,This Exhibit was supported by the UIUC Center for Advanced Study as part of the Age of Networks initiative Urbana-Champaign_2005,Katy Borner,1,2005 to 2009,45.65726365,13.78062646,40.06909293,-88.22313709,2005,2005,2005,2005-01-01 00:00:00
Abdus Salam International Centre for Theoretical Physics (ICTP)_2005,National Institute of Science and Technology Policy (NISTEP)_2007,Katy Borner,1,2005 to 2009,45.65726365,13.78062646,35.67535458,139.7567834,2005,2007,2005,2005-01-01 00:00:00
Abdus Salam International Centre for Theoretical Physics (ICTP)_2005,"New Horizons in Internet Site Development Workshop, Banbury Center, Cold Spring Harbor Laboratory_2006",Katy Borner,1,2005 to 2009,45.65726365,13.78062646,40.86115082,-73.43750812,2005,2006,2005,2005-01-01 00:00:00
Abdus Salam International Centre for Theoretical Physics (ICTP)_2005,New Network Theory Conference Keynote_2007,Katy Borner,1,2005 to 2009,45.65726365,13.78062646,52.36888351,4.888075309,2005,2007,2005,2005-01-01 00:00:00
Abdus Salam International Centre for Theoretical Physics (ICTP)_2005,New York Hall of Science_2006,Katy Borner,1,2005 to 2009,45.65726365,13.78062646,40.71384544,-73.82887484,2005,2006,2005,2005-01-01 00:00:00
Abdus Salam International Centre for Theoretical Physics (ICTP)_2005,New York Hall of Science_2008,Katy Borner,1,2005 to 2009,45.65726365,13.78062646,40.71529336,-73.82546021,2005,2008,2005,2005-01-01 00:00:00
Abdus Salam International Centre for Theoretical Physics (ICTP)_2005,New York Hall of Science_2009,Katy Borner,1,2005 to 2009,45.65726365,13.78062646,40.70391394,-73.82247429,2005,2009,2005,2005-01-01 00:00:00
Abdus Salam International Centre for Theoretical Physics (ICTP)_2005,OSTI Meeting_2008,Katy Borner,1,2005 to 2009,45.65726365,13.78062646,36.01216318,-84.27083964,2005,2008,2005,2005-01-01 00:00:00
Abdus Salam International Centre for Theoretical Physics (ICTP)_2005,"The College of Management at Georgia Tech, Technology Square, Georgia Institute of Technology_2006",Katy Borner,1,2005 to 2009,45.65726365,13.78062646,33.74598921,-84.39163966,2005,2006,2005,2005-01-01 00:00:00
Abdus Salam International Centre for Theoretical Physics (ICTP)_2005,San Diego Marriott_2008,Katy Borner,1,2005 to 2009,45.65726365,13.78062646,32.83022446,-117.2713609,2005,2008,2005,2005-01-01 00:00:00
Abdus Salam International Centre for Theoretical Physics (ICTP)_2005,Science of Science Policy Workshop_2006,Katy Borner,1,2005 to 2009,45.65726365,13.78062646,60.17160082,24.94563008,2005,2006,2005,2005-01-01 00:00:00
Abdus Salam International Centre for Theoretical Physics (ICTP)_2005,"State House, Indianapolis_2006",Katy Borner,1,2005 to 2009,45.65726365,13.78062646,39.77021159,-86.16122929,2005,2006,2005,2005-01-01 00:00:00
AAAS Annual Meeting_2011,Japan Science and Technology Agency_2010,Katy Borner,1,2010 to 2014,38.89650216,-77.03789207,35.67922806,139.752839,2011,2010,2010,2010-01-01 00:00:00
11th International Conference of the International Society for Scientometrics and Informetrics_2007,IBM Palisades_2006,Katy Borner,1,2005 to 2009,40.4213611,-3.704534193,41.01821466,-73.90814486,2007,2006,2006,2006-01-01 00:00:00
11th International Conference of the International Society for Scientometrics and Informetrics_2007,Information Visualization Conference_2005,Katy Borner,1,2005 to 2009,40.4213611,-3.704534193,51.51128277,-0.133061368,2007,2005,2005,2005-01-01 00:00:00
11th International Conference of the International Society for Scientometrics and Informetrics_2007,"Institute for the Future Workshop, Rockefeller Foundation_2006",Katy Borner,1,2005 to 2009,40.4213611,-3.704534193,40.70697313,-74.00866771,2007,2006,2006,2006-01-01 00:00:00
11th International Conference of the International Society for Scientometrics and Informetrics_2007,Annual Meeting of the Society for Social Studies of Sciences_2005,Katy Borner,1,2005 to 2009,40.4213611,-3.704534193,34.14922194,-118.1501444,2007,2005,2005,2005-01-01 00:00:00
11th International Conference of the International Society for Scientometrics and Informetrics_2007,Abdus Salam International Centre for Theoretical Physics (ICTP)_2005,Katy Borner,1,2005 to 2009,40.4213611,-3.704534193,45.65726365,13.78062646,2007,2005,2005,2005-01-01 00:00:00
101st Annual Meeting of the Association of American Geographer_2005,This Exhibit was supported by the UIUC Center for Advanced Study as part of the Age of Networks initiative Urbana-Champaign_2005,Katy Borner,1,2005 to 2009,39.74171997,-104.9951992,40.06909293,-88.22313709,2005,2005,2005,2005-01-01 00:00:00
101st Annual Meeting of the Association of American Geographer_2005,i-Light Symposium 2005_2005,Katy Borner,1,2005 to 2009,39.74171997,-104.9951992,39.76552166,-86.16352641,2005,2005,2005,2005-01-01 00:00:00
11th International Conference of the International Society for Scientometrics and Informetrics_2007,11th International Conference on Information Visualization_2007,Katy Borner,1,2005 to 2009,40.4213611,-3.704534193,47.37290284,8.534128201,2007,2007,2007,2007-01-01 00:00:00
11th International Conference of the International Society for Scientometrics and Informetrics_2007,International Conference of the International Society for Scientometrics and Informetrics_2005,Katy Borner,1,2005 to 2009,40.4213611,-3.704534193,59.32783,18.07586921,2007,2005,2005,2005-01-01 00:00:00
11th International Conference of the International Society for Scientometrics and Informetrics_2007,International Conference on Complex Systems_2006,Katy Borner,1,2005 to 2009,40.4213611,-3.704534193,42.35014485,-71.06175618,2007,2006,2006,2006-01-01 00:00:00
11th International Conference of the International Society for Scientometrics and Informetrics_2007,"The College of Management at Georgia Tech, Technology Square, Georgia Institute of Technology_2006",Katy Borner,1,2005 to 2009,40.4213611,-3.704534193,33.74598921,-84.39163966,2007,2006,2006,2006-01-01 00:00:00
11th International Conference of the International Society for Scientometrics and Informetrics_2007,San Diego Marriott_2008,Katy Borner,1,2005 to 2009,40.4213611,-3.704534193,32.83022446,-117.2713609,2007,2008,2007,2007-01-01 00:00:00
11th International Conference of the International Society for Scientometrics and Informetrics_2007,Science of Science Policy Workshop_2006,Katy Borner,1,2005 to 2009,40.4213611,-3.704534193,60.17160082,24.94563008,2007,2006,2006,2006-01-01 00:00:00
11th International Conference of the International Society for Scientometrics and Informetrics_2007,"State House, Indianapolis_2006",Katy Borner,1,2005 to 2009,40.4213611,-3.704534193,39.77021159,-86.16122929,2007,2006,2006,2006-01-01 00:00:00
11th International Conference of the International Society for Scientometrics and Informetrics_2007,This Exhibit was supported by the UIUC Center for Advanced Study as part of the Age of Networks initiative Urbana-Champaign_2005,Katy Borner,1,2005 to 2009,40.4213611,-3.704534193,40.06909293,-88.22313709,2007,2005,2005,2005-01-01 00:00:00
11th International Conference of the International Society for Scientometrics and Informetrics_2007,OSTI Meeting_2008,Katy Borner,1,2005 to 2009,40.4213611,-3.704534193,36.01216318,-84.27083964,2007,2008,2007,2007-01-01 00:00:00
11th International Conference of the International Society for Scientometrics and Informetrics_2007,New York Hall of Science_2009,Katy Borner,1,2005 to 2009,40.4213611,-3.704534193,40.70391394,-73.82247429,2007,2009,2007,2007-01-01 00:00:00
11th International Conference of the International Society for Scientometrics and Informetrics_2007,National Cancer Institute_2006,Katy Borner,1,2005 to 2009,40.4213611,-3.704534193,38.88893258,-77.03498645,2007,2006,2006,2006-01-01 00:00:00
11th International Conference of the International Society for Scientometrics and Informetrics_2007,Modeling Science Workshop_2009,Katy Borner,1,2005 to 2009,40.4213611,-3.704534193,52.38009357,4.89845947,2007,2009,2007,2007-01-01 00:00:00
11th International Conference of the International Society for Scientometrics and Informetrics_2007,Monroe County Public Library_2007,Katy Borner,1,2005 to 2009,40.4213611,-3.704534193,39.16875769,-86.53432796,2007,2007,2007,2007-01-01 00:00:00
11th International Conference of the International Society for Scientometrics and Informetrics_2007,National Institute of Informatics_2005,Katy Borner,1,2005 to 2009,40.4213611,-3.704534193,29.55674144,-98.53572578,2007,2005,2005,2005-01-01 00:00:00
11th International Conference of the International Society for Scientometrics and Informetrics_2007,New York Hall of Science_2008,Katy Borner,1,2005 to 2009,40.4213611,-3.704534193,40.71529336,-73.82546021,2007,2008,2007,2007-01-01 00:00:00
11th International Conference of the International Society for Scientometrics and Informetrics_2007,National Institute of Informatics_2007,Katy Borner,1,2005 to 2009,40.4213611,-3.704534193,35.67628186,139.7601129,2007,2007,2007,2007-01-01 00:00:00
11th International Conference of the International Society for Scientometrics and Informetrics_2007,National Institute of Science and Technology Policy (NISTEP)_2007,Katy Borner,1,2005 to 2009,40.4213611,-3.704534193,35.67535458,139.7567834,2007,2007,2007,2007-01-01 00:00:00
11th International Conference of the International Society for Scientometrics and Informetrics_2007,"New Horizons in Internet Site Development Workshop, Banbury Center, Cold Spring Harbor Laboratory_2006",Katy Borner,1,2005 to 2009,40.4213611,-3.704534193,40.86115082,-73.43750812,2007,2006,2006,2006-01-01 00:00:00
11th International Conference of the International Society for Scientometrics and Informetrics_2007,New Network Theory Conference Keynote_2007,Katy Borner,1,2005 to 2009,40.4213611,-3.704534193,52.36888351,4.888075309,2007,2007,2007,2007-01-01 00:00:00
11th International Conference of the International Society for Scientometrics and Informetrics_2007,New York Hall of Science_2006,Katy Borner,1,2005 to 2009,40.4213611,-3.704534193,40.71384544,-73.82887484,2007,2006,2006,2006-01-01 00:00:00
101st Annual Meeting of the Association of American Geographer_2005,"The College of Management at Georgia Tech, Technology Square, Georgia Institute of Technology_2006",Katy Borner,1,2005 to 2009,39.74171997,-104.9951992,33.74598921,-84.39163966,2005,2006,2005,2005-01-01 00:00:00
101st Annual Meeting of the Association of American Geographer_2005,"State House, Indianapolis_2006",Katy Borner,1,2005 to 2009,39.74171997,-104.9951992,39.77021159,-86.16122929,2005,2006,2005,2005-01-01 00:00:00
101st Annual Meeting of the Association of American Geographer_2005,11th International Conference of the International Society for Scientometrics and Informetrics_2007,Katy Borner,1,2005 to 2009,39.74171997,-104.9951992,40.4213611,-3.704534193,2005,2007,2005,2005-01-01 00:00:00
101st Annual Meeting of the Association of American Geographer_2005,11th International Conference on Information Visualization_2007,Katy Borner,1,2005 to 2009,39.74171997,-104.9951992,47.37290284,8.534128201,2005,2007,2005,2005-01-01 00:00:00
101st Annual Meeting of the Association of American Geographer_2005,Abdus Salam International Centre for Theoretical Physics (ICTP)_2005,Katy Borner,1,2005 to 2009,39.74171997,-104.9951992,45.65726365,13.78062646,2005,2005,2005,2005-01-01 00:00:00
101st Annual Meeting of the Association of American Geographer_2005,Annual Meeting of the Society for Social Studies of Sciences_2005,Katy Borner,1,2005 to 2009,39.74171997,-104.9951992,34.14922194,-118.1501444,2005,2005,2005,2005-01-01 00:00:00
National Science Foundation_2013,US National Institute of Standards and Technology (NIST)_2012,Deborah MacPherson,1,2010 to 2014,38.88223356,-77.11855166,39.13568473,-77.20138382,2013,2012,2012,2012-01-01 00:00:00
101st Annual Meeting of the Association of American Geographer_2005,National Science Foundation_2006,Deborah MacPherson,1,2005 to 2009,39.74171997,-104.9951992,38.89231489,-77.03347187,2005,2006,2005,2005-01-01 00:00:00
101st Annual Meeting of the Association of American Geographer_2005,U.S. Census Bureau and World Bank Seminar_2009,Deborah MacPherson,1,2005 to 2009,39.74171997,-104.9951992,38.89654454,-77.03870549,2005,2009,2005,2005-01-01 00:00:00
ESRI DC Office Vienna_2005,National Institutes of Health_2006,Deborah MacPherson,1,2005 to 2009,38.88641221,-77.03707785,38.89559141,-77.03275516,2005,2006,2005,2005-01-01 00:00:00
ESRI DC Office Vienna_2005,National Science Foundation_2006,Deborah MacPherson,1,2005 to 2009,38.88641221,-77.03707785,38.89231489,-77.03347187,2005,2006,2005,2005-01-01 00:00:00
ESRI DC Office Vienna_2005,U.S. Census Bureau and World Bank Seminar_2009,Deborah MacPherson,1,2005 to 2009,38.88641221,-77.03707785,38.89654454,-77.03870549,2005,2009,2005,2005-01-01 00:00:00
National Science Foundation_2006,U.S. Census Bureau and World Bank Seminar_2009,Deborah MacPherson,1,2005 to 2009,38.89231489,-77.03347187,38.89654454,-77.03870549,2006,2009,2006,2006-01-01 00:00:00
National Institutes of Health_2006,National Science Foundation_2006,Deborah MacPherson,1,2005 to 2009,38.89559141,-77.03275516,38.89231489,-77.03347187,2006,2006,2006,2006-01-01 00:00:00
National Institutes of Health_2006,U.S. Census Bureau and World Bank Seminar_2009,Deborah MacPherson,1,2005 to 2009,38.89559141,-77.03275516,38.89654454,-77.03870549,2006,2009,2006,2006-01-01 00:00:00
101st Annual Meeting of the Association of American Geographer_2005,Science of Science Policy Workshop_2006,Katy Borner,1,2005 to 2009,39.74171997,-104.9951992,60.17160082,24.94563008,2005,2006,2005,2005-01-01 00:00:00
101st Annual Meeting of the Association of American Geographer_2005,New York Hall of Science_2006,Katy Borner,1,2005 to 2009,39.74171997,-104.9951992,40.71384544,-73.82887484,2005,2006,2005,2005-01-01 00:00:00
101st Annual Meeting of the Association of American Geographer_2005,National Institute of Informatics_2005,Katy Borner,1,2005 to 2009,39.74171997,-104.9951992,29.55674144,-98.53572578,2005,2005,2005,2005-01-01 00:00:00
101st Annual Meeting of the Association of American Geographer_2005,National Institute of Informatics_2007,Katy Borner,1,2005 to 2009,39.74171997,-104.9951992,35.67628186,139.7601129,2005,2007,2005,2005-01-01 00:00:00
101st Annual Meeting of the Association of American Geographer_2005,National Institute of Science and Technology Policy (NISTEP)_2007,Katy Borner,1,2005 to 2009,39.74171997,-104.9951992,35.67535458,139.7567834,2005,2007,2005,2005-01-01 00:00:00
101st Annual Meeting of the Association of American Geographer_2005,"New Horizons in Internet Site Development Workshop, Banbury Center, Cold Spring Harbor Laboratory_2006",Katy Borner,1,2005 to 2009,39.74171997,-104.9951992,40.86115082,-73.43750812,2005,2006,2005,2005-01-01 00:00:00
101st Annual Meeting of the Association of American Geographer_2005,New Network Theory Conference Keynote_2007,Katy Borner,1,2005 to 2009,39.74171997,-104.9951992,52.36888351,4.888075309,2005,2007,2005,2005-01-01 00:00:00
101st Annual Meeting of the Association of American Geographer_2005,New York Hall of Science_2008,Katy Borner,1,2005 to 2009,39.74171997,-104.9951992,40.71529336,-73.82546021,2005,2008,2005,2005-01-01 00:00:00
101st Annual Meeting of the Association of American Geographer_2005,New York Hall of Science_2009,Katy Borner,1,2005 to 2009,39.74171997,-104.9951992,40.70391394,-73.82247429,2005,2009,2005,2005-01-01 00:00:00
101st Annual Meeting of the Association of American Geographer_2005,OSTI Meeting_2008,Katy Borner,1,2005 to 2009,39.74171997,-104.9951992,36.01216318,-84.27083964,2005,2008,2005,2005-01-01 00:00:00
101st Annual Meeting of the Association of American Geographer_2005,San Diego Marriott_2008,Katy Borner,1,2005 to 2009,39.74171997,-104.9951992,32.83022446,-117.2713609,2005,2008,2005,2005-01-01 00:00:00
101st Annual Meeting of the Association of American Geographer_2005,National Cancer Institute_2006,Katy Borner,1,2005 to 2009,39.74171997,-104.9951992,38.88893258,-77.03498645,2005,2006,2005,2005-01-01 00:00:00
101st Annual Meeting of the Association of American Geographer_2005,"Institute for the Future Workshop, Rockefeller Foundation_2006",Katy Borner,1,2005 to 2009,39.74171997,-104.9951992,40.70697313,-74.00866771,2005,2006,2005,2005-01-01 00:00:00
101st Annual Meeting of the Association of American Geographer_2005,IBM Palisades_2006,Katy Borner,1,2005 to 2009,39.74171997,-104.9951992,41.01821466,-73.90814486,2005,2006,2005,2005-01-01 00:00:00
101st Annual Meeting of the Association of American Geographer_2005,Information Visualization Conference_2005,Katy Borner,1,2005 to 2009,39.74171997,-104.9951992,51.51128277,-0.133061368,2005,2005,2005,2005-01-01 00:00:00
101st Annual Meeting of the Association of American Geographer_2005,International Conference of the International Society for Scientometrics and Informetrics_2005,Katy Borner,1,2005 to 2009,39.74171997,-104.9951992,59.32783,18.07586921,2005,2005,2005,2005-01-01 00:00:00
101st Annual Meeting of the Association of American Geographer_2005,International Conference on Complex Systems_2006,Katy Borner,1,2005 to 2009,39.74171997,-104.9951992,42.35014485,-71.06175618,2005,2006,2005,2005-01-01 00:00:00
101st Annual Meeting of the Association of American Geographer_2005,Modeling Science Workshop_2009,Katy Borner,1,2005 to 2009,39.74171997,-104.9951992,52.38009357,4.89845947,2005,2009,2005,2005-01-01 00:00:00
101st Annual Meeting of the Association of American Geographer_2005,Monroe County Public Library_2007,Katy Borner,1,2005 to 2009,39.74171997,-104.9951992,39.16875769,-86.53432796,2005,2007,2005,2005-01-01 00:00:00
11th International Conference of the International Society for Scientometrics and Informetrics_2007,i-Light Symposium 2005_2005,Katy Borner,1,2005 to 2009,40.4213611,-3.704534193,39.76552166,-86.16352641,2007,2005,2005,2005-01-01 00:00:00
15th International Conference of the International Society for Scientometrics and Informetrics_2015,European Forum Alpbach_2017,Katy Borner,1,2015 to 2019,41.01044531,28.96666713,48.2063476,16.37011046,2015,2017,2015,2015-01-01 00:00:00
15th International Conference of the International Society for Scientometrics and Informetrics_2015,International School and Conference on Network Science_2017,Katy Borner,1,2015 to 2019,41.01044531,28.96666713,39.76419695,-86.16093042,2015,2017,2015,2015-01-01 00:00:00
AAAS Annual Meeting_2011,Challenges of Visualizing Biological Data Workshop_2010,Katy Borner,1,2010 to 2014,38.89650216,-77.03789207,51.44761745,-2.593146821,2011,2010,2010,2010-01-01 00:00:00
AAAS Annual Meeting_2011,Collaboration visit_2011,Katy Borner,1,2010 to 2014,38.89650216,-77.03789207,47.3765128,8.534818926,2011,2011,2011,2011-01-01 00:00:00
AAAS Annual Meeting_2011,Gordon Research Conference at Bryant University_2011,Katy Borner,1,2010 to 2014,38.89650216,-77.03789207,39.73800946,-104.9815902,2011,2011,2011,2011-01-01 00:00:00
AAAS Annual Meeting_2011,IU Cinema_2014,Katy Borner,1,2010 to 2014,38.89650216,-77.03789207,39.15083326,-86.54207125,2011,2014,2011,2011-01-01 00:00:00
AAAS Annual Meeting_2011,Indiana University_2012,Katy Borner,1,2010 to 2014,38.89650216,-77.03789207,39.16896619,-86.53392151,2011,2012,2011,2011-01-01 00:00:00
AAAS Annual Meeting_2011,Indiana University_2014,Katy Borner,1,2010 to 2014,38.89650216,-77.03789207,39.15988889,-86.52580582,2011,2014,2011,2011-01-01 00:00:00
AAAS Annual Meeting_2011,Buskirk-Chumley_2013,Katy Borner,1,2010 to 2014,38.89650216,-77.03789207,39.17271743,-86.53982073,2011,2013,2011,2011-01-01 00:00:00
15th International Conference of the International Society for Scientometrics and Informetrics_2015,Cyberinfrastructure for Network Science Center_2016,Katy Borner,1,2015 to 2019,41.01044531,28.96666713,39.16344738,-86.53214001,2015,2016,2015,2015-01-01 00:00:00
11th International Conference on Information Visualization_2007,Information Visualization Conference_2005,Katy Borner,1,2005 to 2009,47.37290284,8.534128201,51.51128277,-0.133061368,2007,2005,2005,2005-01-01 00:00:00
11th International Conference on Information Visualization_2007,"Institute for the Future Workshop, Rockefeller Foundation_2006",Katy Borner,1,2005 to 2009,47.37290284,8.534128201,40.70697313,-74.00866771,2007,2006,2006,2006-01-01 00:00:00
11th International Conference on Information Visualization_2007,International Conference of the International Society for Scientometrics and Informetrics_2005,Katy Borner,1,2005 to 2009,47.37290284,8.534128201,59.32783,18.07586921,2007,2005,2005,2005-01-01 00:00:00
